"","res_id","date_gen","date_checkin","nights","guests","ori_id","agency_id","mean_price_per_night","status"
"295",11477126,2021-08-23,2021-08-29,1,3,14,"Agencia_8",61.74,"Cancelled"
"296",11477710,2021-08-24,2021-08-30,1,3,14,"Agencia_8",69.09,"Confirmed"
"297",11478002,2021-08-24,2021-09-01,1,2,14,"Agencia_8",84.97,"Cancelled"
"298",11482923,2021-08-24,2021-08-24,1,2,14,"Agencia_8",61.74,"Cancelled"
"299",11482633,2021-08-24,2021-08-24,1,2,14,"Agencia_8",61.74,"Cancelled"
"300",11478967,2021-08-24,2021-08-24,1,3,14,"Agencia_8",80.32,"Cancelled"
"301",11478948,2021-08-24,2021-08-26,5,2,14,"Agencia_8",73.502,"Cancelled"
"302",11483756,2021-08-24,2021-08-25,1,2,14,"Agencia_8",72.76,"Cancelled"
"303",11471397,2021-08-23,2021-08-30,2,1,14,"Agencia_8",55.68,"Cancelled"
"304",11491407,2021-08-25,2021-08-28,3,2,14,"Agencia_8",70.3166666666667,"Cancelled"
"305",11484354,2021-08-24,2021-08-30,4,2,14,"Agencia_8",70.925,"Confirmed"
"306",11484363,2021-08-24,2021-08-25,1,2,14,"Agencia_8",67.99,"Cancelled"
"307",11498091,2021-08-26,2021-08-26,1,2,14,"Agencia_8",65.41,"Cancelled"
"308",11484934,2021-08-25,2021-08-28,1,2,14,"Agencia_8",117.02,"Cancelled"
"309",11486065,2021-08-25,2021-08-26,2,1,14,"Agencia_8",77.175,"Cancelled"
"310",11486703,2021-08-25,2021-08-25,1,2,14,"Agencia_8",72.76,"Cancelled"
"311",11487053,2021-08-25,2021-08-28,2,3,14,"Agencia_8",82.155,"Cancelled"
"312",11493038,2021-08-26,2021-08-27,1,2,14,"Agencia_8",87.47,"Cancelled"
"313",10989057,2021-06-13,2021-06-19,1,3,14,"Agencia_8",75.53,"Cancelled"
"314",11498089,2021-08-26,2021-08-26,1,2,14,"Agencia_8",65.41,"Cancelled"
"315",11498090,2021-08-26,2021-08-26,1,2,14,"Agencia_8",65.41,"Cancelled"
"316",11496499,2021-08-26,2021-09-05,1,2,14,"Agencia_8",58.06,"Cancelled"
"317",11501651,2021-08-27,2021-09-03,1,3,14,"Agencia_8",109.51,"Cancelled"
"318",11491145,2021-08-25,2021-08-28,3,2,14,"Agencia_8",70.3166666666667,"Cancelled"
"319",11533883,2021-09-01,2021-09-01,2,1,14,"Agencia_8",48.33,"Cancelled"
"320",11548571,2021-09-03,2021-09-23,4,3,14,"Agencia_8",57.975,"Cancelled"
"321",11524401,2021-08-31,2021-08-31,1,2,14,"Agencia_8",58.07,"Cancelled"
"322",11503067,2021-08-27,2021-08-27,1,2,14,"Agencia_8",67.62,"Cancelled"
"323",11503068,2021-08-27,2021-08-27,1,2,14,"Agencia_8",67.62,"Cancelled"
"324",11534435,2021-09-01,2021-09-02,3,2,14,"Agencia_8",73.26,"Cancelled"
"325",11503705,2021-08-27,2021-08-30,1,3,14,"Agencia_8",65.41,"Cancelled"
"326",11503728,2021-08-27,2021-08-27,1,2,14,"Agencia_8",67.62,"Cancelled"
"327",11544825,2021-09-02,2021-09-02,1,1,14,"Agencia_8",50.72,"Cancelled"
"328",11545114,2021-09-02,2021-09-03,3,2,14,"Agencia_8",73.26,"Cancelled"
"329",11504106,2021-08-27,2021-08-27,1,2,14,"Agencia_8",62.84,"Cancelled"
"330",11504617,2021-08-27,2021-09-01,5,2,14,"Agencia_8",83.056,"Cancelled"
"331",11504739,2021-08-27,2021-08-27,1,2,14,"Agencia_8",67.62,"Cancelled"
"332",11552195,2021-09-03,2021-09-03,1,2,14,"Agencia_8",77.17,"Cancelled"
"333",11496873,2021-08-26,2021-08-27,2,2,14,"Agencia_8",83.795,"Cancelled"
"334",11506055,2021-08-27,2021-08-28,1,2,14,"Agencia_8",80.11,"Cancelled"
"335",11506271,2021-08-28,2021-08-28,1,2,14,"Agencia_8",80.11,"Cancelled"
"336",11506272,2021-08-28,2021-09-13,4,2,14,"Agencia_8",64.5775,"Cancelled"
"337",11506416,2021-08-28,2021-09-06,2,3,14,"Agencia_8",51.725,"Cancelled"
"338",11506147,2021-08-28,2021-08-28,2,2,14,"Agencia_8",65.415,"Cancelled"
"339",11508568,2021-08-28,2021-08-29,1,2,14,"Agencia_8",50.72,"Cancelled"
"340",11526822,2021-08-31,2021-09-08,3,2,14,"Agencia_8",61.4833333333333,"Cancelled"
"341",11509426,2021-08-28,2021-08-30,1,2,14,"Agencia_8",58.07,"Cancelled"
"342",11536649,2021-09-01,2021-09-01,2,3,10,"Agencia_8",64.215,"Cancelled"
"343",11509566,2021-08-28,2021-08-28,1,2,4,"Agencia_8",91,"Cancelled"
"344",11536820,2021-09-01,2021-09-01,1,2,14,"Agencia_8",45.95,"Cancelled"
"345",11536808,2021-09-01,2021-09-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"346",11541160,2021-09-02,2021-09-10,2,3,14,"Agencia_8",67.345,"Cancelled"
"347",11545953,2021-09-02,2021-09-02,2,2,14,"Agencia_8",63.945,"Cancelled"
"348",11546292,2021-09-02,2021-09-02,1,2,14,"Agencia_8",50.72,"Cancelled"
"349",11537499,2021-09-01,2021-09-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"350",11546523,2021-09-02,2021-09-04,1,2,14,"Agencia_8",87.09,"Cancelled"
"351",11549823,2021-09-03,2021-09-05,4,2,14,"Agencia_8",55.8575,"Cancelled"
"352",11546748,2021-09-02,2021-09-07,4,3,14,"Agencia_8",69.66,"Cancelled"
"353",11546828,2021-09-02,2021-09-19,1,2,14,"Agencia_8",28.29,"Cancelled"
"354",11552606,2021-09-03,2021-09-05,1,2,14,"Agencia_8",50.35,"Cancelled"
"355",11537921,2021-09-01,2021-09-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"356",11537922,2021-09-01,2021-09-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"357",11542356,2021-09-02,2021-09-03,2,3,14,"Agencia_8",91.88,"Cancelled"
"358",11550080,2021-09-03,2021-09-03,1,2,14,"Agencia_8",77.17,"Cancelled"
"359",11529429,2021-08-31,2021-09-02,4,2,14,"Agencia_8",68.36,"Cancelled"
"360",11538292,2021-09-01,2021-09-02,1,2,14,"Agencia_8",50.72,"Cancelled"
"361",11510994,2021-08-29,2021-09-05,7,2,14,"Agencia_8",70.1057142857143,"Cancelled"
"362",11529676,2021-08-31,2021-09-03,3,2,14,"Agencia_8",100.116666666667,"Cancelled"
"363",11520361,2021-08-30,2021-09-05,1,2,14,"Agencia_8",59.17,"Cancelled"
"364",11511060,2021-08-29,2021-08-30,5,3,14,"Agencia_8",71.136,"Cancelled"
"365",11538395,2021-09-01,2021-09-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"366",11511347,2021-08-29,2021-08-29,1,2,14,"Agencia_8",41.9,"Cancelled"
"367",11547494,2021-09-02,2021-09-06,1,2,14,"Agencia_8",55.12,"Cancelled"
"368",11511601,2021-08-29,2021-08-30,1,2,14,"Agencia_8",58.07,"Cancelled"
"369",11547642,2021-09-02,2021-09-15,1,2,14,"Agencia_8",59.53,"Cancelled"
"370",11512040,2021-08-29,2021-09-01,2,2,14,"Agencia_8",63.575,"Cancelled"
"371",11530376,2021-08-31,2021-09-01,2,1,14,"Agencia_8",52.74,"Cancelled"
"372",11512166,2021-08-29,2021-08-29,1,2,14,"Agencia_8",41.9,"Confirmed"
"373",11548056,2021-09-02,2021-09-03,1,2,14,"Agencia_8",77.17,"Cancelled"
"374",11548071,2021-09-02,2021-09-08,7,2,14,"Agencia_8",63.6857142857143,"Confirmed"
"375",12810315,2022-02-07,2022-02-26,2,3,14,"Agencia_8",63.265,"Cancelled"
"376",11551199,2021-09-03,2021-09-03,1,2,14,"Agencia_8",77.17,"Cancelled"
"377",11551218,2021-09-03,2021-09-04,1,1,14,"Agencia_8",89.49,"Cancelled"
"378",11513694,2021-08-29,2021-08-30,2,2,14,"Agencia_8",58.07,"Cancelled"
"379",11531567,2021-09-01,2021-09-05,1,2,14,"Agencia_8",50.36,"Cancelled"
"380",11531618,2021-09-01,2021-09-03,2,2,14,"Agencia_8",90.05,"Cancelled"
"381",11554189,2021-09-03,2021-09-09,1,3,14,"Agencia_8",55.33,"Cancelled"
"382",11513942,2021-08-29,2021-08-29,2,2,14,"Agencia_8",49.985,"Cancelled"
"383",11513961,2021-08-29,2021-08-29,1,2,14,"Agencia_8",41.9,"Cancelled"
"384",11554609,2021-09-03,2021-09-03,1,2,14,"Agencia_8",77.17,"Cancelled"
"385",11532105,2021-09-01,2021-09-02,1,2,14,"Agencia_8",50.72,"Cancelled"
"386",11553322,2021-09-03,2021-09-10,2,3,14,"Agencia_8",67.345,"Cancelled"
"387",11532476,2021-09-01,2021-09-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"388",11543882,2021-09-02,2021-09-09,1,3,14,"Agencia_8",62.47,"Cancelled"
"389",11522734,2021-08-31,2021-09-24,2,3,14,"Agencia_8",67.345,"Cancelled"
"390",11522735,2021-08-31,2021-09-24,2,3,14,"Agencia_8",67.345,"Cancelled"
"391",11522738,2021-08-31,2021-09-24,2,3,14,"Agencia_8",67.345,"Cancelled"
"392",11522741,2021-08-31,2021-09-24,2,3,14,"Agencia_8",67.345,"Cancelled"
"393",11522737,2021-08-31,2021-09-26,2,3,14,"Agencia_8",67.345,"Confirmed"
"394",11511785,2021-08-29,2021-08-29,2,2,14,"Agencia_8",49.985,"Cancelled"
"395",11515501,2021-08-30,2021-10-01,3,2,14,"Agencia_8",66.3733333333333,"Cancelled"
"396",11515698,2021-08-30,2021-08-30,2,3,4,"Agencia_8",64.35,"Cancelled"
"397",11543915,2021-09-02,2021-09-19,1,2,14,"Agencia_8",28.31,"Confirmed"
"398",11100505,2021-06-29,2021-07-03,3,2,14,"Agencia_8",63.55,"Cancelled"
"399",11555895,2021-09-03,2021-09-05,1,2,14,"Agencia_8",50.35,"Cancelled"
"400",11556101,2021-09-03,2021-09-08,3,2,14,"Agencia_8",63.4533333333333,"Cancelled"
"401",11552614,2021-09-03,2021-09-03,2,2,14,"Agencia_8",89.67,"Cancelled"
"402",11556679,2021-09-03,2021-09-05,1,3,14,"Agencia_8",62.47,"Cancelled"
"403",11556760,2021-09-03,2021-09-19,1,2,14,"Agencia_8",43.36,"Confirmed"
"404",11570191,2021-09-06,2021-09-06,2,2,14,"Agencia_8",55.125,"Cancelled"
"405",11570220,2021-09-06,2021-09-06,1,2,14,"Agencia_8",55.12,"Cancelled"
"406",11570501,2021-09-06,2021-09-06,1,2,14,"Agencia_8",55.12,"Cancelled"
"407",11187327,2021-07-12,2021-07-12,4,2,14,"Agencia_8",50.44,"Cancelled"
"408",11557167,2021-09-04,2021-09-17,3,3,14,"Agencia_8",57.9733333333333,"Cancelled"
"409",11570749,2021-09-06,2021-09-06,1,2,14,"Agencia_8",50.35,"Cancelled"
"410",11585277,2021-09-08,2021-09-12,1,1,14,"Agencia_8",52.18,"Confirmed"
"411",11571168,2021-09-06,2021-09-08,2,2,14,"Agencia_8",59.53,"Cancelled"
"412",11558583,2021-09-04,2021-09-19,1,2,14,"Agencia_8",43.36,"Confirmed"
"413",11558749,2021-09-04,2021-09-04,1,2,14,"Agencia_8",102.17,"Cancelled"
"414",11558795,2021-09-04,2021-09-12,2,3,14,"Agencia_8",45.475,"Cancelled"
"415",11577283,2021-09-07,2021-09-09,2,2,14,"Agencia_8",63.945,"Cancelled"
"416",11558800,2021-09-04,2021-09-04,1,2,14,"Agencia_8",102.17,"Cancelled"
"417",11559107,2021-09-04,2021-09-04,1,2,14,"Agencia_8",97.39,"Cancelled"
"418",11559108,2021-09-04,2021-09-04,1,2,14,"Agencia_8",97.39,"Cancelled"
"419",11571564,2021-09-06,2021-09-06,6,2,14,"Agencia_8",54.875,"Cancelled"
"420",11560365,2021-09-04,2021-09-06,1,2,14,"Agencia_8",55.12,"Cancelled"
"421",11135020,2021-07-04,2021-07-09,1,2,14,"Agencia_8",49.59,"Cancelled"
"422",12811788,2022-02-07,2022-02-26,2,3,14,"Agencia_8",59.365,"Confirmed"
"423",12811790,2022-02-07,2022-02-26,2,3,14,"Agencia_8",59.365,"Confirmed"
"424",11560629,2021-09-04,2021-09-05,1,2,14,"Agencia_8",55.12,"Cancelled"
"425",11136278,2021-07-05,2021-07-08,1,2,14,"Agencia_8",50.45,"Cancelled"
"426",11572365,2021-09-06,2021-09-06,1,2,14,"Agencia_8",47.77,"Cancelled"
"427",11561199,2021-09-04,2021-09-08,4,2,14,"Agencia_8",71.6575,"Cancelled"
"428",11139692,2021-07-05,2021-07-05,1,3,14,"Agencia_8",67.55,"Cancelled"
"429",11561494,2021-09-04,2021-09-08,1,3,14,"Agencia_8",62.47,"Confirmed"
"430",11561864,2021-09-04,2021-09-05,1,3,14,"Agencia_8",62.47,"Cancelled"
"431",11171696,2021-07-09,2021-07-09,1,2,14,"Agencia_8",76.09,"Cancelled"
"432",11561867,2021-09-04,2021-09-05,1,3,14,"Agencia_8",62.47,"Cancelled"
"433",11572825,2021-09-06,2021-09-07,1,2,14,"Agencia_8",47.77,"Cancelled"
"434",11573237,2021-09-06,2021-09-06,1,2,14,"Agencia_8",47.78,"Cancelled"
"435",11573238,2021-09-06,2021-09-06,1,2,14,"Agencia_8",47.78,"Cancelled"
"436",11562237,2021-09-05,2021-09-11,3,3,14,"Agencia_8",59.93,"Cancelled"
"437",11562268,2021-09-05,2021-12-07,2,1,14,"Agencia_8",61.85,"Confirmed"
"438",11562366,2021-09-04,2021-09-05,1,3,14,"Agencia_8",62.47,"Confirmed"
"439",11562375,2021-09-05,2021-09-05,2,2,14,"Agencia_8",62.795,"Cancelled"
"440",11561132,2021-09-04,2021-09-05,1,2,14,"Agencia_8",31.24,"Cancelled"
"441",11578579,2021-09-07,2021-09-09,1,2,14,"Agencia_8",47.78,"Cancelled"
"442",11562440,2021-09-05,2021-09-11,3,2,14,"Agencia_8",60.5166666666667,"Cancelled"
"443",11172565,2021-07-09,2021-07-09,1,2,14,"Agencia_8",67.54,"Cancelled"
"444",11505867,2021-08-27,2021-09-03,2,2,14,"Agencia_8",104.745,"Cancelled"
"445",11563132,2021-09-05,2021-09-19,1,2,14,"Agencia_8",46.3,"Cancelled"
"446",11563146,2021-09-05,2021-09-05,3,2,14,"Agencia_8",55.1233333333333,"Cancelled"
"447",11563380,2021-09-05,2021-09-05,1,2,14,"Agencia_8",55.12,"Cancelled"
"448",11198974,2021-07-13,2021-07-14,5,2,14,"Agencia_8",71.652,"Cancelled"
"449",11574282,2021-09-06,2021-09-06,1,2,14,"Agencia_8",47.78,"Cancelled"
"450",11574412,2021-09-06,2021-09-07,1,2,14,"Agencia_8",47.78,"Cancelled"
"451",11563929,2021-09-05,2021-09-05,1,2,14,"Agencia_8",55.12,"Cancelled"
"452",11574466,2021-09-06,2021-09-10,1,2,14,"Agencia_8",60.64,"Cancelled"
"453",11152297,2021-07-07,2021-07-11,1,3,14,"Agencia_8",55.58,"Cancelled"
"454",11564849,2021-09-05,2021-09-05,1,2,14,"Agencia_8",55.12,"Cancelled"
"455",11564899,2021-09-05,2021-09-05,2,2,14,"Agencia_8",55.125,"Cancelled"
"456",11575105,2021-09-06,2021-09-06,1,2,14,"Agencia_8",54.39,"Cancelled"
"457",11575106,2021-09-06,2021-09-06,1,2,14,"Agencia_8",54.39,"Cancelled"
"458",11174946,2021-07-10,2021-07-14,2,2,14,"Agencia_8",50.44,"Cancelled"
"459",11579619,2021-09-07,2021-09-29,1,2,14,"Agencia_8",50.72,"Cancelled"
"460",11199303,2021-07-13,2021-07-14,1,2,14,"Agencia_8",63.27,"Cancelled"
"461",11566772,2021-09-05,2021-09-08,1,2,14,"Agencia_8",55.12,"Cancelled"
"462",11566958,2021-09-05,2021-09-11,1,2,14,"Agencia_8",97.02,"Cancelled"
"463",11580034,2021-09-07,2021-10-02,3,2,14,"Agencia_8",63.93,"Cancelled"
"464",11575692,2021-09-06,2021-10-10,1,2,14,"Agencia_8",45.95,"Confirmed"
"465",11585276,2021-09-08,2021-09-12,1,1,14,"Agencia_8",52.18,"Confirmed"
"466",11585278,2021-09-08,2021-09-12,1,1,14,"Agencia_8",52.18,"Confirmed"
"467",11089092,2021-06-28,2021-07-02,1,3,14,"Agencia_8",67.55,"Cancelled"
"468",11584050,2021-09-07,2021-09-09,3,2,14,"Agencia_8",77.17,"Cancelled"
"469",11567501,2021-09-06,2021-09-06,1,2,14,"Agencia_8",55.12,"Cancelled"
"470",9611322,2020-03-04,2021-07-24,1,2,14,"Agencia_8",71.56,"Cancelled"
"471",11568065,2021-09-06,2021-09-06,3,2,14,"Agencia_8",55.1233333333333,"Cancelled"
"472",11568078,2021-09-06,2021-09-06,1,2,14,"Agencia_8",55.12,"Cancelled"
"473",11333792,2021-08-02,2021-08-03,1,2,14,"Agencia_8",53.3,"Cancelled"
"474",11587628,2021-09-08,2021-09-08,1,2,14,"Agencia_8",60.27,"Cancelled"
"475",11293194,2021-07-28,2021-07-28,3,2,14,"Agencia_8",52.9233333333333,"Cancelled"
"476",11602006,2021-09-09,2021-09-10,2,2,14,"Agencia_8",99.96,"Cancelled"
"477",11293820,2021-07-28,2021-07-29,3,2,14,"Agencia_8",60.0266666666667,"Cancelled"
"478",11293822,2021-07-28,2021-07-29,3,2,14,"Agencia_8",60.0266666666667,"Cancelled"
"479",11293874,2021-07-28,2021-07-30,2,2,14,"Agencia_8",64.68,"Cancelled"
"480",11294138,2021-07-28,2021-07-28,3,2,14,"Agencia_8",52.9233333333333,"Cancelled"
"481",11294860,2021-07-28,2021-07-28,1,2,14,"Agencia_8",45.95,"Cancelled"
"482",11307916,2021-07-30,2021-07-30,5,2,14,"Agencia_8",61.008,"Cancelled"
"483",11273894,2021-07-25,2021-07-25,1,2,14,"Agencia_8",44.42,"Cancelled"
"484",11337088,2021-08-03,2021-08-05,1,3,14,"Agencia_8",69.09,"Cancelled"
"485",11274099,2021-07-25,2021-07-25,1,2,14,"Agencia_8",47.03,"Cancelled"
"486",11308650,2021-07-30,2021-07-30,1,2,14,"Agencia_8",65.41,"Cancelled"
"487",11296726,2021-07-28,2021-08-01,2,2,14,"Agencia_8",54.395,"Cancelled"
"488",11297066,2021-07-28,2021-07-30,2,2,14,"Agencia_8",62.105,"Cancelled"
"489",11328931,2021-08-02,2021-08-23,1,2,14,"Agencia_8",60.64,"Cancelled"
"490",11338085,2021-08-03,2021-08-03,1,2,14,"Agencia_8",55.13,"Cancelled"
"491",11309874,2021-07-30,2021-08-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"492",11214681,2021-07-15,2021-07-18,1,2,14,"Agencia_8",38.47,"Cancelled"
"493",11319964,2021-07-31,2021-08-02,1,2,14,"Agencia_8",58.07,"Cancelled"
"494",11337408,2021-08-03,2021-08-03,1,2,14,"Agencia_8",55.13,"Confirmed"
"495",11337438,2021-08-03,2021-08-03,1,2,14,"Agencia_8",55.13,"Cancelled"
"496",11325159,2021-08-01,2021-08-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"497",11220878,2021-07-16,2021-07-18,2,2,14,"Agencia_8",56.855,"Cancelled"
"498",11325399,2021-08-01,2021-09-01,2,2,14,"Agencia_8",65.05,"Cancelled"
"499",11298869,2021-07-28,2021-07-29,1,1,14,"Agencia_8",48.33,"Cancelled"
"500",11311199,2021-07-30,2021-08-01,2,2,14,"Agencia_8",54.395,"Cancelled"
"501",11320566,2021-07-31,2021-08-01,1,3,14,"Agencia_8",65.41,"Cancelled"
"502",11334339,2021-08-03,2021-08-03,1,2,14,"Agencia_8",53.3,"Cancelled"
"503",11299292,2021-07-28,2021-07-29,1,3,14,"Agencia_8",58.07,"Cancelled"
"504",12811789,2022-02-07,2022-02-26,2,3,14,"Agencia_8",59.365,"Confirmed"
"505",11229660,2021-07-18,2021-07-18,1,2,14,"Agencia_8",38.47,"Cancelled"
"506",11312401,2021-07-30,2021-08-01,2,2,14,"Agencia_8",54.395,"Cancelled"
"507",11300021,2021-07-29,2021-08-05,3,3,12,"Agencia_8",73.3866666666667,"Cancelled"
"508",11300229,2021-07-29,2021-07-31,1,2,14,"Agencia_8",69.83,"Cancelled"
"509",11326055,2021-08-01,2021-08-01,1,2,14,"Agencia_8",50.72,"Cancelled"
"510",11320850,2021-08-01,2021-08-31,3,2,14,"Agencia_8",59.42,"Cancelled"
"511",11284562,2021-07-26,2021-07-29,3,3,14,"Agencia_8",86.9233333333333,"Cancelled"
"512",11336391,2021-08-03,2021-08-03,1,2,14,"Agencia_8",55.13,"Cancelled"
"513",11326449,2021-08-01,2021-08-02,1,2,14,"Agencia_8",58.07,"Cancelled"
"514",11326453,2021-08-01,2021-08-02,1,2,14,"Agencia_8",58.07,"Cancelled"
"515",11314602,2021-07-30,2021-08-02,2,3,14,"Agencia_8",65.41,"Cancelled"
"516",11285339,2021-07-27,2021-07-27,4,2,14,"Agencia_8",52.3725,"Cancelled"
"517",11253175,2021-07-22,2021-07-24,2,2,14,"Agencia_8",65.835,"Cancelled"
"518",11336788,2021-08-03,2021-08-03,1,2,14,"Agencia_8",55.13,"Cancelled"
"519",11255756,2021-07-22,2021-07-25,1,2,14,"Agencia_8",38.47,"Cancelled"
"520",11315128,2021-07-31,2021-07-31,1,0,14,"Agencia_8",0,"Confirmed"
"521",11315098,2021-07-31,2021-07-31,1,3,14,"Agencia_8",78.65,"Cancelled"
"522",11257775,2021-07-22,2021-07-23,2,3,14,"Agencia_8",84.65,"Cancelled"
"523",11315276,2021-07-31,2021-07-31,1,2,14,"Agencia_8",63.95,"Cancelled"
"524",11290008,2021-07-27,2021-07-27,1,2,14,"Agencia_8",50.72,"Cancelled"
"525",11305641,2021-07-29,2021-07-30,1,2,14,"Agencia_8",65.41,"Cancelled"
"526",11290347,2021-07-27,2021-07-28,2,3,14,"Agencia_8",65.41,"Cancelled"
"527",11291201,2021-07-27,2021-08-01,1,2,14,"Agencia_8",36.02,"Cancelled"
"528",11291496,2021-07-27,2021-08-15,2,2,14,"Agencia_8",68.72,"Cancelled"
"529",11316488,2021-07-31,2021-07-31,1,2,14,"Agencia_8",65.05,"Cancelled"
"530",11291902,2021-07-27,2021-07-28,1,2,14,"Agencia_8",50.72,"Cancelled"
"531",11347549,2021-08-04,2021-09-02,1,2,14,"Agencia_8",58.07,"Cancelled"
"532",11390752,2021-08-10,2021-08-30,1,3,14,"Agencia_8",69.83,"Confirmed"
"533",11340039,2021-08-03,2021-08-03,1,2,14,"Agencia_8",59.17,"Cancelled"
"534",11348348,2021-08-04,2021-08-04,1,2,14,"Agencia_8",65.41,"Cancelled"
"535",11348373,2021-08-04,2021-08-09,2,1,14,"Agencia_8",77.73,"Cancelled"
"536",11346758,2021-08-04,2021-08-07,5,3,14,"Agencia_8",87.024,"Cancelled"
"537",11392705,2021-08-10,2021-08-14,1,2,14,"Agencia_8",123.85,"Cancelled"
"538",11353316,2021-08-05,2021-08-06,3,1,14,"Agencia_8",72.8266666666667,"Cancelled"
"539",11353312,2021-08-05,2021-08-05,1,2,14,"Agencia_8",60.27,"Cancelled"
"540",11525661,2021-08-31,2021-09-09,3,2,14,"Agencia_8",63.4633333333333,"Cancelled"
"541",11395331,2021-08-11,2021-08-12,5,2,14,"Agencia_8",91.876,"Cancelled"
"542",11395619,2021-08-11,2021-08-12,1,2,14,"Agencia_8",80.11,"Cancelled"
"543",11395949,2021-08-11,2021-08-13,1,3,14,"Agencia_8",124.21,"Cancelled"
"544",11355206,2021-08-05,2021-08-07,1,2,14,"Agencia_8",80.11,"Cancelled"
"545",11618405,2021-09-12,2021-09-12,1,2,14,"Agencia_8",50.45,"Cancelled"
"546",11409922,2021-08-13,2021-08-13,1,2,14,"Agencia_8",132.3,"Cancelled"
"547",11355889,2021-08-05,2021-08-07,1,2,14,"Agencia_8",80.11,"Cancelled"
"548",11399127,2021-08-11,2021-08-12,1,2,14,"Agencia_8",80.11,"Cancelled"
"549",11398859,2021-08-11,2021-08-15,1,2,14,"Agencia_8",72.77,"Cancelled"
"550",11356533,2021-08-05,2021-08-06,3,2,14,"Agencia_8",70.3133333333333,"Cancelled"
"551",11382055,2021-08-09,2021-08-09,1,2,14,"Agencia_8",65.05,"Cancelled"
"552",11382031,2021-08-09,2021-08-15,3,3,14,"Agencia_8",88.69,"Cancelled"
"553",11410327,2021-08-13,2021-08-17,3,3,14,"Agencia_8",96.0033333333333,"Cancelled"
"554",11410602,2021-08-13,2021-08-16,2,1,14,"Agencia_8",135.705,"Cancelled"
"555",11356821,2021-08-05,2021-08-07,1,2,14,"Agencia_8",80.11,"Cancelled"
"556",11410628,2021-08-13,2021-08-16,2,1,14,"Agencia_8",135.705,"Cancelled"
"557",11399988,2021-08-11,2021-08-15,3,2,14,"Agencia_8",77.67,"Cancelled"
"558",11400204,2021-08-11,2021-10-07,2,3,14,"Agencia_8",69.3,"Confirmed"
"559",11357773,2021-08-05,2021-08-05,2,2,14,"Agencia_8",70.195,"Cancelled"
"560",11357702,2021-08-05,2021-08-05,1,2,14,"Agencia_8",60.27,"Cancelled"
"561",11358052,2021-08-05,2021-08-06,1,2,14,"Agencia_8",80.11,"Cancelled"
"562",11401539,2021-08-12,2021-08-12,1,2,14,"Agencia_8",80.11,"Cancelled"
"563",11383056,2021-08-09,2021-10-08,1,3,14,"Agencia_8",72.98,"Confirmed"
"564",11383057,2021-08-09,2021-10-08,1,3,14,"Agencia_8",72.98,"Confirmed"
"565",11361174,2021-08-06,2021-08-06,1,2,14,"Agencia_8",91.51,"Cancelled"
"566",11363458,2021-08-06,2021-08-06,1,2,14,"Agencia_8",96.29,"Cancelled"
"567",11412896,2021-08-13,2021-08-17,1,3,14,"Agencia_8",102.37,"Cancelled"
"568",11363109,2021-08-06,2021-08-06,1,2,14,"Agencia_8",96.29,"Cancelled"
"569",11404293,2021-08-12,2021-08-13,4,2,14,"Agencia_8",90.045,"Cancelled"
"570",11626185,2021-09-13,2021-09-13,3,3,14,"Agencia_8",70.7866666666667,"Cancelled"
"571",11384082,2021-08-09,2021-08-15,2,3,14,"Agencia_8",85.625,"Cancelled"
"572",11384144,2021-08-09,2021-08-15,4,1,14,"Agencia_8",75.5175,"Cancelled"
"573",11384267,2021-08-09,2021-08-11,1,2,14,"Agencia_8",72.77,"Cancelled"
"574",11404600,2021-08-12,2021-08-12,1,3,14,"Agencia_8",87.67,"Cancelled"
"575",11659910,2021-09-16,2021-09-17,1,2,14,"Agencia_8",110.29,"Cancelled"
"576",11384461,2021-08-09,2021-08-13,4,2,14,"Agencia_8",92.0625,"Cancelled"
"577",11365909,2021-08-06,2021-08-09,1,2,14,"Agencia_8",80.11,"Cancelled"
"578",11366021,2021-08-07,2021-08-07,1,2,14,"Agencia_8",138.92,"Cancelled"
"579",11414496,2021-08-14,2021-08-14,2,1,14,"Agencia_8",109.52,"Cancelled"
"580",11386399,2021-08-10,2021-08-10,2,2,14,"Agencia_8",80.12,"Cancelled"
"581",11386404,2021-08-10,2021-08-12,1,2,14,"Agencia_8",72.77,"Cancelled"
"582",11372860,2021-08-08,2021-08-08,3,3,4,"Agencia_8",48.77,"Cancelled"
"583",11375896,2021-08-08,2021-08-14,2,2,14,"Agencia_8",96.655,"Cancelled"
"584",11375895,2021-08-08,2021-08-14,2,2,14,"Agencia_8",96.655,"Cancelled"
"585",11388454,2021-08-10,2021-08-12,9,2,14,"Agencia_8",92.0377777777778,"Cancelled"
"586",11377516,2021-08-09,2021-08-09,1,2,14,"Agencia_8",93.35,"Cancelled"
"587",11406680,2021-08-12,2021-08-14,3,2,14,"Agencia_8",101.676666666667,"Cancelled"
"588",11336394,2021-08-03,2021-08-03,1,2,14,"Agencia_8",55.13,"Cancelled"
